username, created_at, lng, lat, textAndreChandlerJr, Sun Jan 17 17:11:59 +0000 2021, -82.949623, 42.538802, I just wanna take the time out and just say THANK YOU GOD 🙇🏽‍♂️🙏🏽
ayalacleaning1, Sun Jan 17 17:12:29 +0000 2021, -96.877500, 32.928900, Just posted a video @ Farmers Branch, Texas https://t.co/VOeC4ium42
asimpleplan1, Sun Jan 17 17:12:29 +0000 2021, -114.087851, 51.027664, Better than protein bars and much cheaper. #eggs
Glenn__Kenny, Sun Jan 17 17:12:29 +0000 2021, -73.948775, 40.655138, @AngelHuracha @PeteCroatto You’re doing a great job so far
david06243894, Sun Jan 17 17:12:29 +0000 2021, -114.087851, 51.027664, Steven Guilbeault is taken into custody by Toronto police after scaling the CN Tower in July 2001. "To me, civil di… https://t.co/vRZSwYPREv
nstlgcmoonn, Sun Jan 17 17:12:29 +0000 2021, -87.758801, 41.843776, Sunday’s are for Attack on Titan 🎥 🍿
collsmitty, Sun Jan 17 17:12:29 +0000 2021, -118.411907, 34.020789, A man was apparently arrested in DC with a fake inaugural ID &amp; a gun. And I just have a question. If they kill Bide… https://t.co/iIPVSsn1W0
G_DeLuca89, Sun Jan 17 17:12:29 +0000 2021, -81.056320, 31.929099, Chiefs and Saints both missing some players on offense 👀
luperthompson, Sun Jan 17 17:12:29 +0000 2021, -118.325145, 34.182160, @marcorubio Do you see, follow and honor the Lamb of God?
la_bionique, Sun Jan 17 17:12:29 +0000 2021, -73.723025, 45.557830, Quand la COVID-19 déchire les familles: https://t.co/GlAUMfBlpF
niccfg, Sun Jan 17 17:12:29 +0000 2021, -100.293591, 25.641718, @emiliacIarkee Fucking goals @KarlaGamez
gravyflex, Sun Jan 17 17:12:29 +0000 2021, -97.152676, 49.853805, This blew my mind when I read the book! Never saw it coming. Seeing it on screen was even better.
profwyatttaylor, Sun Jan 17 17:12:29 +0000 2021, -81.612508, 30.094251, @MichaelZucker1 George Washington’s farewell address + Ike’s = don’t become the world police and beware the industr… https://t.co/p507q9H30N
srawut1971, Sun Jan 17 17:12:30 +0000 2021, -118.411907, 34.020789, @mayyavee6825 อ่อเหรอ ผมยาวก็เก๋ะนะ ชอบสาวผมยาว แต่น้องผมสั้นดูแท็กซี่กว่า ยืมศัพท์เขามา 555
KyleStanford10, Sun Jan 17 17:12:30 +0000 2021, -85.978600, 35.830522, @kiwiallday39 https://t.co/4DZl4WZPNp
bystith, Sun Jan 17 17:12:30 +0000 2021, -73.948775, 40.655138, offside rule need a revamp
SPFMarket, Sun Jan 17 17:12:30 +0000 2021, -113.275700, 53.554200, Are you a Bread Baker? We are looking for a fantastic Bread Baker for the Market! Go to https://t.co/iYNnzzPMxW to… https://t.co/yEgjwsI406
1k_nyji, Sun Jan 17 17:12:30 +0000 2021, -84.266174, 30.476216, Often imitated, never duplicated©💕 https://t.co/tmPFf5ZzSN
pandaluvart, Sun Jan 17 17:12:30 +0000 2021, -97.754724, 30.323346, #Austin dog owners, I gotta know... why do you wrap the 🐕 💩 up in plastic but don’t take it with you?
GliteryDarkness, Sun Jan 17 17:12:30 +0000 2021, -83.804475, 27.698682, What’d if she do now #catsjudgingkellyanne https://t.co/nBPXxgPgEO
mireyafranco10, Sun Jan 17 17:12:30 +0000 2021, -111.498181, 28.969863, #TodosSomosUno 🙋‍♀️🙋🙋‍♂️🟠 Genera #SNTE espacios de participación proactiva ✅ y democrática ✅ mediante consulta a… https://t.co/4sPzGWzQe8
Makyle_Ice, Sun Jan 17 17:12:31 +0000 2021, -75.117998, 40.004866, Just now realizing I never played Arkham Knight. I’m about to look for it online
MDBSings, Sun Jan 17 17:12:31 +0000 2021, -118.411907, 34.020789, @shawnallenlive Yup. He produced “River Deep, Mountain High” (before she left Ike... right after they performed sha… https://t.co/7UGEBT5cS8
fitzhealth73, Sun Jan 17 17:12:31 +0000 2021, -99.680903, 41.500730, How far are you willing to stretch your faith? #bigfaith2021 #victory 🙏🏿 https://t.co/ZVlEpYPAqq
Love94Up, Sun Jan 17 17:12:31 +0000 2021, -85.922362, 39.211432, @JeffreeStar Yesss.... that's my 2021 resolution is Boundaries and Accountability
studiostoicheff, Sun Jan 17 17:12:31 +0000 2021, -119.701636, 34.429885, @yellowdaisyami Scrooge McDuck https://t.co/q5Wy3WjH39
yourbizdr, Sun Jan 17 17:12:31 +0000 2021, -88.291366, 42.183365, @scinerd28 Thank you! So proud to share a link to our second book in The @iinteamseries; Individual Advantages: Be… https://t.co/1ze0ROVLYo
Macole_LeeAnn, Sun Jan 17 17:12:31 +0000 2021, -87.732013, 41.833585, @Brep22 No you want wings stop lying
FanyuTseng, Sun Jan 17 17:12:31 +0000 2021, 121.645086, 24.986342, @G_I_DLE ❤️❤️❤️❤️❤️❤️
electgarrick, Sun Jan 17 17:12:31 +0000 2021, -112.124676, 33.552863, You need to resign @tedcruz.
bigbelseysama, Sun Jan 17 17:12:31 +0000 2021, -96.863795, 32.604153, @AsianDaBrattt  still want this on iTunes !! Asian Doll - Lemme Tell U (Shot By: @DjFilmsProductions) https://t.co/QuABDEB7u3 via @YouTube
wallabyeee, Sun Jan 17 17:12:31 +0000 2021, -79.861034, 35.170499, Y’all do realize Muslims believe in Jesus too right.
ken_nacolle, Sun Jan 17 17:12:31 +0000 2021, -84.532133, 33.948124, Idk why i roll my eyes every time TI speaks on social media 😭😩
JimH1923, Sun Jan 17 17:12:32 +0000 2021, -118.918886, 34.188478, @KaylaChowShow I want your moon over my hammy.Bacon makes everything better.Flapjacks? I'm not familiar with that position.Boobs!!!!
Btnlodi, Sun Jan 17 17:12:32 +0000 2021, -121.278605, 38.119674, @RepBrendanBoyle Agreed. Lock him away til he croaks.
Boopee67, Sun Jan 17 17:12:32 +0000 2021, -119.782465, 36.786042, @MichaelRapaport https://t.co/XStCVLCr56
JVranicar, Sun Jan 17 17:12:32 +0000 2021, -94.790198, 39.008432, When I saw this stat, I asked my wife “Why do the Republicans have a problem with Jill Biden? She hasn’t even been… https://t.co/YJWpTWoutr
PartyPrat, Sun Jan 17 17:12:32 +0000 2021, -123.123581, 49.257639, Lmao going back to sleep nao
AsiaJackCHN, Sun Jan 17 17:12:32 +0000 2021, -118.411907, 34.020789, @LizzyTishP1230 @mkraju @LindseyGrahamSC What has Trump got on Graham.? https://t.co/GoZNfixQw2
TroyTrevaun, Sun Jan 17 17:12:32 +0000 2021, -122.360078, 47.232584, Rashford can’t stay on side #LIVMUN
tmj_MIT_ACCT, Sun Jan 17 17:12:32 +0000 2021, -83.149775, 42.606409, Kelly Services is looking for teammates like you. See our latest Accounting / Finance job openings, including "BOOK… https://t.co/6QYq3ujpks
tmj_LA_facmgmt, Sun Jan 17 17:12:32 +0000 2021, -91.990121, 30.099647, Click the link in our bio to see currently open #FacilitiesMgmt jobs like "Lead Day Custodian at Acadiana Ren Chart… https://t.co/f81difvpKt
theyluvmi, Sun Jan 17 17:12:32 +0000 2021, -83.173867, 32.678207, I realize that I was bitchy as fuck in high school but honestly if you’re still mad about behaviors of a teenage ve… https://t.co/LYSke1vx8V
AwoderuAdesola, Sun Jan 17 17:12:32 +0000 2021, -112.846358, 49.688379, The mindset is that everybody goes to steal until this mindset goes those in govt will be perpetually bombarded by… https://t.co/O1aI5rbFz8
yaritswilleh, Sun Jan 17 17:12:32 +0000 2021, -94.378332, 39.088004, @MichaelHeinbach @JoshCribbs16 https://t.co/7vB1zx55u7
martinzepedajr3, Sun Jan 17 17:12:32 +0000 2021, -86.409610, 35.847420, Miami 🌴 https://t.co/9XmlZ6WNI6
VooDooChill33D, Sun Jan 17 17:12:32 +0000 2021, -104.922093, 39.713563, &amp; from Cali 🤦🏽‍♀️🥰😘✨
lynnesiam, Sun Jan 17 17:12:32 +0000 2021, -122.813016, 49.016725, @RosieBarton I would’ve given them Rudy’s time, too!
RUPPS_rhetoric, Sun Jan 17 17:12:32 +0000 2021, -85.630361, 38.261500, @tgh3316 He’s really really good. He’s also very young in his career. I see both sides of the argument. Jury still… https://t.co/u7YnWm8qRk
MeBeforeMomBert, Sun Jan 17 17:12:32 +0000 2021, -93.562421, 45.192719, @ckcpodcast You guys don't ruin anything with your critiques and yes, I really do listen without actually watching… https://t.co/wXdhWBqfk4
JaymarleyTV, Sun Jan 17 17:12:32 +0000 2021, -78.853563, 42.896230, @Lynnae818 https://t.co/pkl7UJQtff
tachcojimenez, Sun Jan 17 17:12:33 +0000 2021, -119.203795, 34.159711, @SamSanderson123 @BeschlossDC I think he put his family first because they have been threatened, and he  also didn’… https://t.co/g3Ooo9IXiP
JJoshhh, Sun Jan 17 17:12:33 +0000 2021, -88.161555, 30.683649, I got too drunk at brunch to participate
maggiesmom68, Sun Jan 17 17:12:33 +0000 2021, -82.669467, 40.365160, @Tina_Ry_7 So sorry for your loss🌷
PA_Capitol_Boy, Sun Jan 17 17:12:33 +0000 2021, -77.604684, 41.117936, they got the horses y'all
ViciousChickens, Sun Jan 17 17:12:33 +0000 2021, -75.600576, 38.360422, #ihop #disappointment @IHOP IHOP thought this rotten avocado was good enough to serve on top of my omelet. Thanks S… https://t.co/cQgptwQMpo
EricStreetman, Sun Jan 17 17:12:33 +0000 2021, -84.644926, 33.779824, “My mother always used to say: 'The older you get, the better you get, unless you're a banana.'" - #RoseNylund (19… https://t.co/k3fNqQOBkq
quis__custodiet, Sun Jan 17 17:12:33 +0000 2021, -118.265650, 34.036760, 1711ZN341HP CALIFORNIA HIGHWAY PATROLN34.0368 W118.2656Altitude: 675ftCourse: 306ºGroundspeed: 66kts https://t.co/KihwBKWUPf
simonneveryday, Sun Jan 17 17:12:33 +0000 2021, -77.618595, 37.656909, Kanya kanya namang pasabog ng mga niño? Kulang nalang icover sa magazine ammmmpppp
southbih, Sun Jan 17 17:12:33 +0000 2021, -118.156711, 33.809172, Makin spaghetti with Ragú instead of fresh tomatoes and garlic 🥴 y’all missin out on all the flavor 😭
AndrewWMBF, Sun Jan 17 17:12:33 +0000 2021, -78.994640, 33.672845, Followed all those tweets from @ZachCoveyTV’s thread. Sheesh! That took a while. 😂 Hello, new friends.
penaflorlb, Sun Jan 17 17:12:33 +0000 2021, -87.732013, 41.833585, @flightradar24 @navalny Just landed 🛬
thetransone, Sun Jan 17 17:12:33 +0000 2021, -111.928142, 33.392884, thinking about getting youtube premium so i never have to watch a genshin impact ad ever again
secretw10780798, Sun Jan 17 17:12:33 +0000 2021, -122.279521, 37.875845, @CoriBush There was fraud. Vote is secret. Millions of non-whites did not vote Bidala. Please stop stereotyping ent… https://t.co/5b2ognzpZR
ihoward14, Sun Jan 17 17:12:33 +0000 2021, -80.846785, 35.209059, @BrockSteger https://t.co/KvVUgdy33G
blacktinkerbell, Sun Jan 17 17:12:33 +0000 2021, -117.104989, 32.810012, Portland to lobby feds on reparations for Black, Indigenous communities https://t.co/93uIrxGHuF
BigWinnie2, Sun Jan 17 17:12:34 +0000 2021, -113.492617, 53.555819, @SteveRickettsSP Never #NoCoalAB
erikagv_, Sun Jan 17 17:12:34 +0000 2021, -96.761753, 32.819858, @DezaraeSierra Bihh i am!! $6k worth of my shit😭 gon have him sleeping on the floor
MichaelGabiano, Sun Jan 17 17:12:34 +0000 2021, -118.411907, 34.020789, Of COURSE these two National Treasures have the same birthday!  Happy 99th to Betty White, Happy 90th to James Earl… https://t.co/PptTVURRxj
TSMITH_EZ, Sun Jan 17 17:12:34 +0000 2021, -95.547269, 30.706088, Never. Playas stay the same, only the game change.
FarrinCurated, Sun Jan 17 17:12:34 +0000 2021, -87.732013, 41.833585, Good morning! https://t.co/kLC8z4yEAz
CanmonJ, Sun Jan 17 17:12:34 +0000 2021, -119.340256, 36.195690, ignorant communist bitch.
JWLevitt, Sun Jan 17 17:12:34 +0000 2021, -71.142156, 42.323239, @alexdfox @laurenfleshman Yes, shoutout to those little pills that helped me survive the middle school years 🙏🏻
kingmodelo2582, Sun Jan 17 17:12:34 +0000 2021, -96.621634, 32.907642, https://t.co/PsrOXt5pUU
AndySmithMN, Sun Jan 17 17:12:34 +0000 2021, -93.361321, 46.441861, @BookishCauldron I’d watch. https://t.co/G0SbNUilX9
_chuckyc, Sun Jan 17 17:12:34 +0000 2021, -90.399249, 38.424532, @NikolajewDesign 👀
SIP_80, Sun Jan 17 17:12:34 +0000 2021, -80.832539, 28.252369, What’s a picture 📸without 🎨 the view 💯 https://t.co/IiEC5c9xvj
chrisnero713, Sun Jan 17 17:12:35 +0000 2021, -95.446486, 29.838495, my goat
thedenimlounge, Sun Jan 17 17:12:35 +0000 2021, -87.680050, 41.942920, It’s all about our sale!  This leather jacket is now $110! Real leather!  Size small only. Open until 5pm. Happy Su… https://t.co/xvHk6ElQox
JennGom40697618, Sun Jan 17 17:12:35 +0000 2021, -96.761753, 32.819858, @JkGuero My back
Chief_Eef, Sun Jan 17 17:12:35 +0000 2021, -95.446486, 29.838495, Gonna listen to Phil Collins all day
mischiefmags, Sun Jan 17 17:12:35 +0000 2021, -72.757385, 41.500753, @TiptoeBumblebee @krisis86 This one. One of my siblings came out as trans this week. As a nuclear family, we’re hap… https://t.co/jdVrfWk7zV
xcheyy_, Sun Jan 17 17:12:35 +0000 2021, -85.768241, 37.822244, @Raven_Roseee Lmfao shut the fuck up 😂
PlayfulMonkey2, Sun Jan 17 17:12:36 +0000 2021, -117.086778, 32.669810, @natemax @jabinbotsford @MyPillowUSA I don’t agree with the CEO of my pillow political. Are you are willing to dest… https://t.co/S37BE9qFmt
DebbieT4165, Sun Jan 17 17:12:35 +0000 2021, -81.928427, 41.352830, Group of Browns fans at grocery store buying champagne 🍾 Loving their confidence! Go Browns! 🏈 #WeWantMore #Browns… https://t.co/ttt01E7O5I
sddphoto, Sun Jan 17 17:12:36 +0000 2021, -111.740890, 33.603910, Eat golf incite riots plot rot
MerrylWiener, Sun Jan 17 17:12:36 +0000 2021, -73.831187, 40.670879, The “real” Beverly Hillbillies were decent people.
meer_nats, Sun Jan 17 17:12:36 +0000 2021, -76.848068, 39.065006, 😐😐😐
HouseofDankness, Sun Jan 17 17:12:36 +0000 2021, -104.922093, 39.713563, #DealoftheDay Select $20 8ths$20 Live Concentrates $10 off 4G shatter, $25 off 8GAll @IncrediblesMMJ edibles an… https://t.co/5elKmyzAt9
sachino96, Sun Jan 17 17:12:36 +0000 2021, -74.032258, 40.746380, @RedDogT3 S^3, small simple steps. Compound effect
janjowen, Sun Jan 17 17:12:36 +0000 2021, -86.680738, 32.576227, @adexoxox @matthew_podszus As a therapist I encourage the process in clients when they bring it up. I rarely use th… https://t.co/FryvxNNm1E
JaysonLi, Sun Jan 17 17:12:36 +0000 2021, -123.123581, 49.257639, @yellowdaisyami https://t.co/mYBWghX812
CardinalNation1, Sun Jan 17 17:12:36 +0000 2021, -92.619708, 38.149118, @heykayadams Tell me Titos is your go to
eric_crocker, Sun Jan 17 17:12:36 +0000 2021, -91.782128, 33.620787, @James_AG1 EXACTLY.
RebelsRc, Sun Jan 17 17:12:36 +0000 2021, -113.577765, 37.085582, Last 2 Games today vs. UT Sting and Corvallis Lady Knights @USAPreps Best of the Best. Games are 1:15pm MST and 3pm… https://t.co/JeFdw6kde7
DarrenRupert1, Sun Jan 17 17:12:36 +0000 2021, -87.746980, 45.060474, @AaronRodgers12 "This is America"
Benijja1, Sun Jan 17 17:12:36 +0000 2021, -73.723025, 45.557830, 👀👀 https://t.co/I33hwXGXhW
karzeh216, Sun Jan 17 17:12:36 +0000 2021, -122.040430, 37.893667, Gee I can’t decide... I vote for both... but if he were in prison it would be more visible, more embarrassing and s… https://t.co/DEYzmRPdbf
nicanthoni, Sun Jan 17 17:12:37 +0000 2021, -80.846785, 35.209059, I can’t believe this baller really wasted 8 years of his career
fixxxer101, Sun Jan 17 17:12:37 +0000 2021, -120.943829, 39.943954, I think I have OC/DC. Its like OCD, except it ROCKS! 🎸
BudHolladay, Sun Jan 17 17:12:37 +0000 2021, -97.285913, 32.779967, @laurenboebert @KeithOlbermann Why would you demean yourself by responding to anything Olbermann says? Even other i… https://t.co/b96PE6dVzL
BornALegacy, Sun Jan 17 17:12:37 +0000 2021, -75.117998, 40.004866, @culta_klash Lmaooo ma’am https://t.co/5sIwa6G11F
jomayra_herrera, Sun Jan 17 17:12:37 +0000 2021, -80.132962, 25.816966, @JoelMon97 yes 100%. I just don’t like the hate from the people who vacationed here a few times or just came here for college
MARIARa31934483, Sun Jan 17 17:12:37 +0000 2021, -77.604684, 41.117936, @Gulfkanawutofc Dios te Bendiga mucho y cuidate mucho éxito en tu vida personal y en tu vidas profesional también
ashleyykimm, Sun Jan 17 17:12:37 +0000 2021, -97.861883, 27.500593, @leslie_477 The tia is so fucking stupid I hate her 😂😂😂😂
Endoslobby, Sun Jan 17 17:12:37 +0000 2021, -101.897173, 33.570526, Nahhh if you see a problem with Black Women uplifting each other, I’ll punch you in yo shit😉
JackSullivanxxx, Sun Jan 17 17:12:37 +0000 2021, -116.988022, 32.851180, @Diegor_Barros https://t.co/fSqvfUOZcH
halfcity, Sun Jan 17 17:12:37 +0000 2021, -118.136193, 34.193809, https://t.co/MhwVvQaUG8
KailaWells11, Sun Jan 17 17:12:37 +0000 2021, -89.922029, 35.133521, you and your friends lame if y’all don’t have freestyle sessions
AndrewCorns, Sun Jan 17 17:12:37 +0000 2021, -90.600600, 38.757838, These late offside calls are now getting to me. Someone is going to get hurt badly after the play for no reason. Only a matter of time.
RAY_YBNS, Sun Jan 17 17:12:38 +0000 2021, -73.628475, 42.756449, @NewMacedonFlow On god lol
Afarijia, Sun Jan 17 17:12:38 +0000 2021, -92.436774, 38.304558, @Malik_Terintino Time to move on from THIS version of Lamar. We basically got the James Harden of the NFL. Great sc… https://t.co/A44H5LViOz
JenJen498, Sun Jan 17 17:12:37 +0000 2021, -93.389864, 41.938228, https://t.co/GC6bdirF5J
T_tyrannus, Sun Jan 17 17:12:38 +0000 2021, -78.881800, 42.993664, @JeremyWGR https://t.co/nKSJeLxgMq
brentnerb, Sun Jan 17 17:12:38 +0000 2021, -72.667811, 41.549405, Pronounce the T in feTch
cabingoddess, Sun Jan 17 17:12:38 +0000 2021, -87.574691, 38.003467, When are they going to be arrested? #TedCruzIsATraitor there isn’t any question in it! He can’t rewrite history!… https://t.co/ZbSjubzqsj
AmikacinaMD, Sun Jan 17 17:12:38 +0000 2021, -100.293591, 25.641718, Cuando te llega un ingreso a las 3AM https://t.co/JCbRIYyFtB
Chan_Aint_Shit, Sun Jan 17 17:12:38 +0000 2021, -76.918212, 38.801873, @Tendin2 A whole bowl of sushi is love!
Vande_Mataram, Sun Jan 17 17:12:38 +0000 2021, -88.161321, 41.748496, Reagan's words have come true!
gretchen_scott, Sun Jan 17 17:12:39 +0000 2021, -73.948775, 40.655138, Today I’m celebrating the artistry of all the incredibly talented women who suffered Spector’s abuse and violence.… https://t.co/3E0wHYvERL
SoyErox, Sun Jan 17 17:12:39 +0000 2021, -80.233328, 25.782353, @MarlonSpike8 https://t.co/giGd6gWDth
jaray_kc, Sun Jan 17 17:12:39 +0000 2021, -94.559281, 39.100048, "You should be worried about what Andy Reid concocted in his head them 20 days off."
RaiForex, Sun Jan 17 17:12:39 +0000 2021, -73.948775, 40.655138, Enjoy these most Hilarious Forex Trading Memes at https://t.co/H9PldWAlso . #forex #cryptocurrency
CaponeBrocato, Sun Jan 17 17:12:39 +0000 2021, -86.611411, 34.706027, I don't usually do this but give @hank_panky1 a look see. That's my kind of humor!😂🤣😂🤣😂
BSmithWV, Sun Jan 17 17:12:39 +0000 2021, -79.420865, 38.003376, Can Evan Rodrigues grow into the role that my all time favorite @Penguins played on Crosby’s wing, and he also wore… https://t.co/h1USlJtLFU
handsomelyrude, Sun Jan 17 17:12:39 +0000 2021, -72.680966, 41.765617, they’ve bought into capitalism
ManfredKwarteng, Sun Jan 17 17:12:39 +0000 2021, -111.738566, 33.295215, Rashford..... please stay ONSIDE!!!!!!
trmallette, Sun Jan 17 17:12:39 +0000 2021, -82.123586, 38.853343, @pepesgrandma Authorities are glad to be rid of them, foolish ppl think they will stop them. Timed just right for J… https://t.co/mFVy8vkG16
MikeJMika, Sun Jan 17 17:12:39 +0000 2021, -122.228685, 37.791994, @MikeNicolella @crecenteb @TimOfLegend I can say, honestly, that some really large and successful companies don’t l… https://t.co/3Fo8e8xSQM
KLDoyle11, Sun Jan 17 17:12:39 +0000 2021, -74.032258, 40.746380, @Stuckey2 Annecy https://t.co/wOfAmAzaJU
HockeyShrader8, Sun Jan 17 17:12:40 +0000 2021, -76.558197, 38.927709, So weird seeing #10 out there
KRileyDavis, Sun Jan 17 17:12:40 +0000 2021, -77.236969, 38.805115, @ratemyskyperoom @RepSeanMaloney It was Freddie’s portrait that did it for me. His politics ain’t too bad either! 10/10!
rosechildd_, Sun Jan 17 17:12:40 +0000 2021, -83.804475, 27.698682, https://t.co/yNeVAXfDWA
Oh_Wise1, Sun Jan 17 17:12:40 +0000 2021, -98.540651, 29.417501, Bro want some get back so bad 🤦🏾‍♂️
scout_weird, Sun Jan 17 17:12:40 +0000 2021, -73.948775, 40.655138, @chibilordik @georgie_dilling В ТАКИХ ВЕЩАХ ВСЕГДА ВИНОВАТЫ ДВОЕ!!111 https://t.co/maYaJ2RfTw
Shane76LSW, Sun Jan 17 17:12:40 +0000 2021, -92.436774, 38.304558, @SamHeughan How sad for the douches that can't get a woman any other way!
Larellj, Sun Jan 17 17:12:40 +0000 2021, -101.897173, 33.570526, @AriLennox you cute. How much is your rent??? 💰💰💰
adrielnoctis, Sun Jan 17 17:12:40 +0000 2021, -86.142922, 39.779562, WHAT’S THE MESSAGE???
ECeahorianu, Sun Jan 17 17:12:40 +0000 2021, -104.640894, 50.455136, Love you Navdeep, I'm a proud Canadian and I support you what ever you do, your the best...
BowerHF, Sun Jan 17 17:12:40 +0000 2021, -80.846785, 35.209059, Jack Beagles here I come
roddyetwit, Sun Jan 17 17:12:40 +0000 2021, -118.248063, 33.839612, @KaylaChowShow Can I get a refill please? / What’s today’s special? / That’s not what I ordered!
og3___, Sun Jan 17 17:12:41 +0000 2021, -86.409610, 35.847420, @Ya_Boy_Matty Lol it’s Tuff
htx_scorpio52, Sun Jan 17 17:12:41 +0000 2021, -95.446486, 29.838495, @BackshotBetty 😂
Jessie77703650, Sun Jan 17 17:12:41 +0000 2021, -100.076888, 31.168893, You weren’t alone last night when I was there (;
BaldwinAgriland, Sun Jan 17 17:12:40 +0000 2021, -96.761753, 32.819858, @MeatChurch first time using Holy Cow. Smells delicious on some home raised Central Texas brisket https://t.co/f6varHmKkh
williamfreimuth, Sun Jan 17 17:12:41 +0000 2021, -108.193367, 36.757420, @Helenhs @lang51b https://t.co/7NhOo67Uba
resistwithEllen, Sun Jan 17 17:12:41 +0000 2021, -88.908558, 38.324724, @Ordinary1World Good question.
Brieyonce, Sun Jan 17 17:12:41 +0000 2021, -77.604684, 41.117936, “Take the kill away from them” 😂😂
Holey2Holey, Sun Jan 17 17:12:41 +0000 2021, -86.270540, 45.001180, January 20th at 12:01. When Trump leaves the White House property they should slap the cuffs on him and charge him.… https://t.co/6rZBaA9nw3
WJ_Simmons, Sun Jan 17 17:12:41 +0000 2021, -118.411907, 34.020789, @_Beatrice @NicolasWR 🔥🔥🔥
DillthePickelG, Sun Jan 17 17:12:41 +0000 2021, -98.540651, 29.417501, The fact that they have Kung Fu Hustle on Netflix without the comically bad dub is a crime
megan_maslak, Sun Jan 17 17:12:41 +0000 2021, -80.181835, 38.920142, Maybe Rashford doesn’t know the offside rule😭
billydakidd03, Sun Jan 17 17:12:41 +0000 2021, -115.133373, 36.249124, https://t.co/BRK8yILYsK
Suzanne31785213, Sun Jan 17 17:12:41 +0000 2021, -83.369718, 42.311306, @SoulSoldSeprtly @PaintedBear3 Now I really like this idea
P42C4L, Sun Jan 17 17:12:41 +0000 2021, -85.722346, 38.195555, Let’s go kolo!#s04 Fight and fight https://t.co/gMWAezSIUV
WIActivist, Sun Jan 17 17:12:42 +0000 2021, -89.392412, 42.913840, https://t.co/RoDRPIWe28
abrahamayz, Sun Jan 17 17:12:42 +0000 2021, -80.353332, 25.772288, @universoANHQV No
LillaRoseBby, Sun Jan 17 17:12:42 +0000 2021, -118.411907, 34.020789, @jade_XLVIII I will look into it! Thank you Jade 😊😊
chief_steve42, Sun Jan 17 17:12:42 +0000 2021, -79.857363, 36.090397, And im happy to announce i did!😊🥰🥰
dxvidcc, Sun Jan 17 17:12:42 +0000 2021, -97.011168, 32.655678, @andywithabigdic https://t.co/J6v0oYjH86
RobbTheBroker, Sun Jan 17 17:12:42 +0000 2021, -86.142922, 39.779562, Ok... now it’s sleet and it’s not pretty at all.  Gross. https://t.co/GruSgwVc7A
tmj_hsv_itpm, Sun Jan 17 17:12:42 +0000 2021, -86.610711, 34.693973, Looking for a better work/life balance? At SAIC, we offer benefits that support the overall well-being of you and y… https://t.co/NVEavILQGO
BmeTripleplay, Sun Jan 17 17:12:42 +0000 2021, -95.446486, 29.838495, @_lilsyd Thank you baby
cxxks___, Sun Jan 17 17:12:42 +0000 2021, -89.659689, 39.774346, Yup
TorridMrs, Sun Jan 17 17:12:42 +0000 2021, -90.063763, 29.876808, 😂😂😒 gotta stop at the beaver
MaxBagelsNY, Sun Jan 17 17:12:42 +0000 2021, -73.659357, 40.588702, Our Everything is Everything🥯 https://t.co/FwtnHdAJGS
LindaBMumma, Sun Jan 17 17:12:43 +0000 2021, -120.987468, 37.663817, @TVcody @CambiBrown Same with me! The disks. Not the POGO ax. Lol. Soccer &amp; a car ax combo got me in college. My do… https://t.co/0kDRbyuX8m
1k_Trill, Sun Jan 17 17:12:43 +0000 2021, -82.442694, 27.996595, Win the day 💯🖤
GODISMlKEY, Sun Jan 17 17:12:43 +0000 2021, -83.173867, 32.678207, @Iickthegun I’m mad cause i can hear it but don’t remember the words
Loeyasthegoat1, Sun Jan 17 17:12:43 +0000 2021, -96.699604, 33.194651, ⛽️⛽️
sum_pandey, Sun Jan 17 17:12:43 +0000 2021, -74.066663, 40.718001, She is not changed ... she has shown her true colors last week ...
white_apache, Sun Jan 17 17:12:43 +0000 2021, -100.076888, 31.168893, I'd like do make a video of bushcraft, survival/paranormal over alone challenge somewhere haunted 🐺
hausofkingz, Sun Jan 17 17:12:43 +0000 2021, -73.948775, 40.655138, Honestly since I’ve been living here y’all wouldn’t imagine how many  random ass people on it ❄️ definitely out at… https://t.co/NZfmYUIFUR
SheKnowsSports_, Sun Jan 17 17:12:43 +0000 2021, -72.680966, 41.765617, My friends, we are in the last week of our fundraising efforts. Thanks so much to all of you who have contributed!!… https://t.co/Pt2YMaaKqn
qorashi, Sun Jan 17 17:12:43 +0000 2021, -79.272570, 43.629311, دیشب این رو امتحان کردم و نادمم که چرا انقدر دیر شناختمش. https://t.co/ayi5WKCoeL
dianeb1956, Sun Jan 17 17:12:43 +0000 2021, -81.014776, 34.915569, Happy Birthday to the talented &amp; beautiful Betty White. Hope you have a wonderful day.🎂🎂🎊🎊 https://t.co/m0quBxiVag
twerkgodLV, Sun Jan 17 17:12:43 +0000 2021, -115.234435, 36.018805, Accept me as I am.
mikehfoto, Sun Jan 17 17:12:43 +0000 2021, -111.500000, 39.500000, · Flames · Incredible rock formations in Utah from above. I could spend months shooting the intricacies of the Am… https://t.co/3BDq7RbVQw
Leomd, Sun Jan 17 17:12:43 +0000 2021, -123.123581, 49.257639, @Reenlsober Vc vai ser bastante criticada
CrazyRodman, Sun Jan 17 17:12:43 +0000 2021, -94.823168, 38.743236, Well said
sonohedman, Sun Jan 17 17:12:44 +0000 2021, -82.442694, 27.996595, if you see me drunk at a bar at noon on sunday mind your business
euvitoriaferrer, Sun Jan 17 17:12:44 +0000 2021, -80.233328, 25.782353, Vim falar nada com nada aqui tbm ...🙂
